Archivo,IdentificacionSeriesTemporales,TerminoCosteHorario,TipoPrecio,UnidadPrecio,Pos,Ctd
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,4,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,5,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,6,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,7,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,8,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,9,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,10,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,11,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,12,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,13,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,14,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,15,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,16,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,17,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,18,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,19,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,20,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,21,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,22,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,23,0
pvpcdesglosehorario_20250131.xml,IST13,INTh,,EUR:KWH,24,0
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,1,0.002804943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,2,0.002965943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,3,0.002996943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,4,0.002975943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,5,0.002980943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,6,0.003160943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,7,0.003280943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,8,0.003725943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,9,0.004224943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,10,0.003472943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,11,0.003065943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,12,0.003376943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,13,0.003362943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,14,0.003350943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,15,0.003266943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,16,0.002643943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,17,0.002974943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,18,0.003682943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,19,0.004726943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,20,0.005354943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,21,0.005105943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,22,0.004952943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,23,0.004840943
pvpcdesglosehorario_20250131.xml,IST14,OCh,Z24,EUR:KWH,24,0.003992943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,1,0.002804943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,2,0.002965943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,3,0.002996943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,4,0.002975943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,5,0.002980943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,6,0.003160943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,7,0.003280943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,8,0.003725943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,9,0.004224943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,10,0.003472943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,11,0.003779943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,12,0.003376943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,13,0.003362943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,14,0.003350943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,15,0.002551943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,16,0.002643943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,17,0.002974943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,18,0.003682943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,19,0.005440943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,20,0.005354943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,21,0.005105943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,22,0.004952943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,23,0.004125943
pvpcdesglosehorario_20250131.xml,IST15,OCh,Z14,EUR:KWH,24,0.003992943
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,1,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,2,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,3,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,4,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,5,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,6,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,7,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,8,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,9,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,10,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,11,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,12,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,13,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,14,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,15,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,16,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,17,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,18,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,19,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,20,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,21,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,22,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,23,0.07222
pvpcdesglosehorario_20250131.xml,IST16,Pfanualn,,EUR:KWH,24,0.07222
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,1,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,2,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,3,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,4,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,5,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,6,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,7,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,8,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,9,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,10,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,11,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,12,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,13,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,14,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,15,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,16,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,17,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,18,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,19,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,20,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,21,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,22,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,23,0.09225
pvpcdesglosehorario_20250131.xml,IST17,Pfmensualm,,EUR:KWH,24,0.09225
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,1,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,2,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,3,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,4,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,5,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,6,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,7,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,8,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,9,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,10,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,11,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,12,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,13,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,14,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,15,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,16,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,17,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,18,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,19,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,20,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,21,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,22,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,23,0.07411
pvpcdesglosehorario_20250131.xml,IST18,Pftrimestralt,,EUR:KWH,24,0.07411
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,1,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,2,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,3,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,4,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,5,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,6,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,7,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,8,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,9,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,10,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,11,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,12,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,13,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,14,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,15,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,16,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,17,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,18,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,19,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,20,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,21,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,22,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,23,0.096334166667
pvpcdesglosehorario_20250131.xml,IST19,Pmah,,EUR:KWH,24,0.096334166667
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,1,0.01442
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,2,0.01543
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,3,0.01825
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,4,0.01683
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,5,0.01696
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,6,0.01551
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,7,0.01453
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,8,0.01773
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,9,0.00939
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,10,0.01065
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,11,0.01358
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,12,0.01192
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,13,0.01224
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,14,0.01064
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,15,0.01115
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,16,0.0109
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,17,0.01295
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,18,0.00974
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,19,0.00899
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,20,0.00845
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,21,0.00841
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,22,0.00844
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,23,0.00878
pvpcdesglosehorario_20250131.xml,IST20,PMASh,,EUR:KWH,24,0.01397
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,1,0.06171
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,2,0.07127
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,3,0.07045
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,4,0.07055
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,5,0.07069
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,6,0.084
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,7,0.09285
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,8,0.11886
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,9,0.15061
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,10,0.1
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,11,0.07032
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,12,0.04552
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,13,0.04425
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,14,0.04504
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,15,0.03904
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,16,0.04533
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,17,0.06502
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,18,0.11472
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,19,0.18398
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,20,0.17882
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,21,0.16256
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,22,0.15249
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,23,0.14478
pvpcdesglosehorario_20250131.xml,IST21,Pmh,,EUR:KWH,24,0.13086
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,1,0.0153
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,2,0.01631
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,3,0.01913
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,4,0.01771
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,5,0.01784
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,6,0.01639
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,7,0.01541
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,8,0.01861
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,9,0.01027
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,10,0.01153
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,11,0.01446
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,12,0.0128
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,13,0.01312
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,14,0.01152
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,15,0.01203
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,16,0.01178
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,17,0.01383
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,18,0.01062
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,19,0.00987
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,20,0.00933
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,21,0.00929
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,22,0.00932
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,23,0.00966
pvpcdesglosehorario_20250131.xml,IST22,SAh,,EUR:KWH,24,0.01485
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,1,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,2,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,3,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,4,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,5,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,6,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,7,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,8,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,9,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,10,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,11,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,12,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,13,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,14,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,15,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,16,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,17,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,18,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,19,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,20,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,21,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,22,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,23,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST23,TaE,,EUR:KWH,24,-0.008572306667
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,1,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,2,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,3,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,4,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,5,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,6,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,7,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,8,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,9,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,10,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,11,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,12,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,13,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,14,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,15,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,16,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,17,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,18,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,19,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,20,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,21,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,22,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,23,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST24,Tah,,EUR:KWH,24,-0.007070427913
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,1,0.088675563891
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,2,0.102424457012
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,3,0.105344026587
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,4,0.104028576648
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,5,0.104284036133
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,6,0.118767514072
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,7,0.126722734801
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,8,0.160011739499
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,9,0.186638762318
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,10,0.127252435288
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,11,0.094749679197
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,12,0.064295408258
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,13,0.063214442773
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,14,0.062298967288
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,15,0.055869020833
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,16,0.062482648893
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,17,0.088957872954
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,18,0.145245445469
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,19,0.228850285529
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,20,0.224094287135
